# 200 1
0 0.0001 77.18901
0 0.0011 71.42446
0 0.0021 66.26331
0 0.0031 60.5823
0 0.0041 52.54935
0 0.0051 49.69167
0 0.0061 43.97931
0 0.0071 38.61928
0 0.0081 37.13535
0 0.0091 33.86735
0 0.0101 32.877
0 0.0111 32.1974
0 0.0121 33.5233
0 0.0131 35.72584
0 0.0141 38.5007
0 0.0151 43.22651
0 0.0161 49.87023
0 0.0171 52.64515
0 0.0181 60.01745
0 0.0191 65.66879
0 0.0201 68.83549
0 0.0211 72.4894
0 0.0221 79.32647
0 0.0231 81.4801
0 0.0241 85.07298
0 0.0251 87.02794
0 0.0261 86.51617
0 0.0271 85.9908
0 0.0281 82.04196
0 0.0291 78.3281
0 0.0301 74.95865
0 0.0311 69.62104
0 0.0321 62.45442
0 0.0331 56.19539
0 0.0341 50.10392
0 0.0351 45.3188
0 0.0361 39.05118
0 0.0371 32.35608
0 0.0381 26.55868
0 0.0391 22.00828
0 0.0401 18.86056
0 0.0411 17.62623
0 0.0421 15.3594
0 0.0431 15.0245
0 0.0441 17.75449
0 0.0451 19.35361
0 0.0461 20.00168
0 0.0471 25.99322
0 0.0481 28.43169
0 0.0491 34.13123
0 0.0501 37.08064
0 0.0511 42.3513
0 0.0521 47.73136
0 0.0531 50.50397
0 0.0541 53.33628
0 0.0551 53.59244
0 0.0561 56.98017
0 0.0571 56.84386
0 0.0581 52.59878
0 0.0591 51.39711
0 0.0601 48.67591
0 0.0611 44.39793
0 0.0621 37.54122
0 0.0631 31.94508
0 0.0641 24.71731
0 0.0651 18.8446
0 0.0661 10.95567
0 0.0671 4.06516
0 0.0681 -2.115187
0 0.0691 -7.910223
0 0.0701 -12.46832
0 0.0711 -17.1968
0 0.0721 -21.10977
0 0.0731 -21.89679
0 0.0741 -21.37799
0 0.0751 -23.541
0 0.0761 -22.24467
0 0.0771 -19.60088
0 0.0781 -15.16928
0 0.0791 -13.26959
0 0.0801 -9.036159
0 0.0811 -6.333085
0 0.0821 -2.524955
0 0.0831 3.387663
0 0.0841 6.013043
0 0.0851 8.570167
0 0.0861 11.40183
0 0.0871 10.99335
0 0.0881 12.73706
0 0.0891 11.579
0 0.0901 9.397217
0 0.0911 3.531935
0 0.0921 2.939321
0 0.0931 -2.144509
0 0.0941 -8.754908
0 0.0951 -14.27825
0 0.0961 -19.69056
0 0.0971 -26.89233
0 0.0981 -33.7419
0 0.0991 -41.45889
0 0.1001 -47.1341
0 0.1011 -52.01155
0 0.1021 -54.95293
0 0.1031 -59.42055
0 0.1041 -61.61566
0 0.1051 -64.29662
0 0.1061 -63.66415
0 0.1071 -62.32308
0 0.1081 -60.10953
0 0.1091 -57.3403
0 0.1101 -54.32704
0 0.1111 -49.91968
0 0.1121 -45.45321
0 0.1131 -39.95962
0 0.1141 -37.16695
0 0.1151 -31.87658
0 0.1161 -31.12316
0 0.1171 -26.78309
0 0.1181 -23.46828
0 0.1191 -22.50861
0 0.1201 -24.10225
0 0.1211 -23.64694
0 0.1221 -26.11025
0 0.1231 -29.71582
0 0.1241 -32.82694
0 0.1251 -38.65844
0 0.1261 -41.59194
0 0.1271 -48.53496
0 0.1281 -52.9079
0 0.1291 -57.18843
0 0.1301 -65.79909
0 0.1311 -70.91311
0 0.1321 -74.29435
0 0.1331 -79.24251
0 0.1341 -81.96944
0 0.1351 -82.16465
0 0.1361 -84.19725
0 0.1371 -83.44749
0 0.1381 -82.84209
0 0.1391 -78.72011
0 0.1401 -77.63688
0 0.1411 -71.71899
0 0.1421 -67.1973
0 0.1431 -61.54119
0 0.1441 -58.03875
0 0.1451 -52.93456
0 0.1461 -46.00437
0 0.1471 -40.91914
0 0.1481 -38.92473
0 0.1491 -35.93624
0 0.1501 -34.18085
0 0.1511 -32.27844
0 0.1521 -33.56693
0 0.1531 -32.57876
0 0.1541 -36.88173
0 0.1551 -38.52898
0 0.1561 -42.0643
0 0.1571 -46.23405
0 0.1581 -49.99692
0 0.1591 -52.27216
0 0.1601 -59.76179
0 0.1611 -66.15484
0 0.1621 -69.25125
0 0.1631 -72.30215
0 0.1641 -75.71538
0 0.1651 -79.3251
0 0.1661 -80.7358
0 0.1671 -83.40867
0 0.1681 -80.46298
0 0.1691 -79.37215
0 0.1701 -77.45377
0 0.1711 -73.72978
0 0.1721 -70.62414
0 0.1731 -66.28258
0 0.1741 -60.65237
0 0.1751 -55.19274
0 0.1761 -50.06547
0 0.1771 -45.08261
0 0.1781 -39.27094
0 0.1791 -36.59326
0 0.1801 -33.39756
0 0.1811 -29.58473
0 0.1821 -27.93536
0 0.1831 -27.26344
0 0.1841 -26.13848
0 0.1851 -27.73996
0 0.1861 -29.73381
0 0.1871 -34.15732
0 0.1881 -36.2641
0 0.1891 -38.99779
0 0.1901 -44.5668
0 0.1911 -48.42251
0 0.1921 -54.5098
0 0.1931 -59.08852
0 0.1941 -62.58437
0 0.1951 -66.95968
0 0.1961 -69.02338
0 0.1971 -70.52901
0 0.1981 -72.17801
0 0.1991 -73.41155
