# 14243 1
0 1974.376344 333.321000
0 1974.379032 333.349000
0 1974.381720 333.443000
0 1974.384409 333.456000
0 1974.387097 333.245000
0 1974.389785 333.188000
0 1974.392473 333.204000
0 1974.395161 333.297000
0 1974.397849 333.219000
0 1974.400538 333.264000
0 1974.403226 332.813000
0 1974.405914 332.422000
0 1974.408602 332.710000
0 1974.411290 333.238000
0 1974.413978 333.192000
0 1974.425000 332.610000
0 1974.427778 332.273000
0 1974.430556 331.869000
0 1974.433333 332.048000
0 1974.436111 332.011000
0 1974.438889 332.352000
0 1974.441667 332.241000
0 1974.444444 332.137000
0 1974.447222 332.024000
0 1974.450000 331.851000
0 1974.452778 332.489000
0 1974.455556 332.047000
0 1974.458333 332.073000
0 1974.461111 332.171000
0 1974.463889 332.368000
0 1974.466667 332.175000
0 1974.469444 332.299000
0 1974.472222 332.461000
0 1974.475000 332.339000
0 1974.477778 332.229000
0 1974.480556 331.687000
0 1974.483333 331.984000
0 1974.486111 331.630000
0 1974.488889 331.385000
0 1974.491667 331.549000
0 1974.494444 331.494000
0 1974.497222 331.809000
0 1974.500000 331.692000
0 1974.502688 331.417000
0 1974.505376 331.529000
0 1974.508065 331.677000
0 1974.510753 331.559000
0 1974.513441 331.501000
0 1974.516129 331.275000
0 1974.518817 331.457000
0 1974.521505 331.608000
0 1974.524194 331.441000
0 1974.526882 331.506000
0 1974.529570 331.243000
0 1974.532258 331.242000
0 1974.534946 331.100000
0 1974.537634 331.044000
0 1974.540323 330.839000
0 1974.543011 330.318000
0 1974.545699 330.737000
0 1974.548387 330.468000
0 1974.551075 330.676000
0 1974.553763 330.648000
0 1974.556452 330.685000
0 1974.559140 330.774000
0 1974.561828 331.184000
0 1974.564516 331.223000
0 1974.567204 330.503000
0 1974.569892 330.444000
0 1974.572581 330.369000
0 1974.575269 330.380000
0 1974.577957 330.143000
0 1974.580645 329.960000
0 1974.583333 329.634000
0 1974.586022 329.659000
0 1974.588710 329.790000
0 1974.591398 330.119000
0 1974.594086 330.470000
0 1974.596774 329.990000
0 1974.599462 330.225000
0 1974.602151 330.145000
0 1974.604839 329.736000
0 1974.607527 329.311000
0 1974.610215 329.211000
0 1974.612903 329.373000
0 1974.615591 329.323000
0 1974.618280 328.924000
0 1974.620968 328.759000
0 1974.623656 329.144000
0 1974.626344 329.310000
0 1974.629032 329.258000
0 1974.631720 329.193000
0 1974.634409 329.068000
0 1974.637097 329.148000
0 1974.639785 328.527000
0 1974.642473 328.758000
0 1974.645161 328.587000
0 1974.647849 328.692000
0 1974.650538 328.864000
0 1974.653226 328.356000
0 1974.655914 328.020000
0 1974.658602 328.169000
0 1974.661290 328.263000
0 1974.663978 328.102000
0 1974.666667 327.928000
0 1974.669444 327.680000
0 1974.672222 328.084000
0 1974.675000 328.195000
0 1974.677778 328.149000
0 1974.680556 327.896000
0 1974.683333 327.888000
0 1974.686111 328.004000
0 1974.688889 327.843000
0 1974.691667 327.807000
0 1974.694444 327.569000
0 1974.697222 327.960000
0 1974.700000 327.645000
0 1974.702778 327.219000
0 1974.705556 327.123000
0 1974.711111 326.832000
0 1974.713889 326.835000
0 1974.716667 327.006000
0 1974.719444 326.859000
0 1974.722222 326.679000
0 1974.725000 326.637000
0 1974.727778 326.451000
0 1974.730556 326.418000
0 1974.733333 326.720000
0 1974.736111 327.283000
0 1974.738889 327.475000
0 1974.741667 327.721000
0 1974.744444 327.324000
0 1974.747222 327.584000
0 1974.750000 327.542000
0 1974.752688 327.244000
0 1974.755376 327.185000
0 1974.758065 326.980000
0 1974.760753 326.705000
0 1974.763441 326.914000
0 1974.766129 327.033000
0 1974.768817 327.178000
0 1974.771505 326.893000
0 1974.774194 326.982000
0 1974.776882 326.745000
0 1974.779570 327.125000
0 1974.782258 327.155000
0 1974.784946 327.215000
0 1974.787634 326.293000
0 1974.790323 327.260000
0 1974.793011 327.201000
0 1974.795699 327.102000
0 1974.798387 327.333000
0 1974.801075 327.344000
0 1974.809140 327.280000
0 1974.811828 327.295000
0 1974.814516 327.414000
0 1974.817204 327.405000
0 1974.819892 327.582000
0 1974.822581 327.876000
0 1974.825269 327.509000
0 1974.827957 327.530000
0 1974.830645 327.523000
0 1974.833333 327.737000
0 1974.836111 327.823000
0 1974.838889 327.906000
0 1974.841667 327.996000
0 1974.844444 327.861000
0 1974.847222 327.917000
0 1974.850000 327.965000
0 1974.852778 327.859000
0 1974.855556 327.858000
0 1974.858333 327.897000
0 1974.861111 327.952000
0 1974.863889 328.698000
0 1974.866667 328.280000
0 1974.869444 328.307000
0 1974.872222 329.087000
0 1974.875000 328.953000
0 1974.877778 329.105000
0 1974.880556 328.677000
0 1974.883333 328.392000
0 1974.886111 328.599000
0 1974.888889 328.547000
0 1974.891667 328.533000
0 1974.894444 328.501000
0 1974.897222 328.590000
0 1974.902778 328.426000
0 1974.905556 328.418000
0 1974.908333 328.604000
0 1974.911111 328.274000
0 1974.913889 328.675000
0 1974.916667 328.671000
0 1974.919355 328.689000
0 1974.922043 328.886000
0 1974.924731 328.906000
0 1974.927419 329.185000
0 1974.930108 328.901000
0 1974.932796 328.766000
0 1974.935484 329.215000
0 1974.938172 329.312000
0 1974.940860 329.420000
0 1974.943548 329.334000
0 1974.946237 329.172000
0 1974.948925 329.506000
0 1974.951613 329.307000
0 1974.954301 329.464000
0 1974.956989 329.498000
0 1974.959677 329.468000
0 1974.962366 329.752000
0 1974.965054 329.485000
0 1974.967742 329.964000
0 1974.970430 329.967000
0 1974.973118 329.925000
0 1974.975806 330.148000
0 1974.978495 329.768000
0 1974.981183 329.775000
0 1974.983871 330.304000
0 1974.986559 329.779000
0 1974.989247 329.927000
0 1974.991935 329.757000
0 1974.994624 330.023000
0 1974.997312 330.257000
0 1975.000000 329.904000
0 1975.002688 330.194000
0 1975.005376 330.602000
0 1975.008065 330.709000
0 1975.010753 330.678000
0 1975.013441 330.603000
0 1975.016129 330.377000
0 1975.018817 330.504000
0 1975.021505 330.390000
0 1975.024194 330.363000
0 1975.026882 330.377000
0 1975.029570 330.476000
0 1975.032258 330.421000
0 1975.034946 330.735000
0 1975.037634 330.737000
0 1975.040323 330.336000
0 1975.043011 330.183000
0 1975.045699 330.035000
0 1975.048387 330.398000
0 1975.051075 330.672000
0 1975.053763 330.601000
0 1975.056452 330.423000
0 1975.059140 330.500000
0 1975.061828 330.742000
0 1975.064516 331.733000
0 1975.067204 331.611000
0 1975.069892 331.431000
0 1975.072581 331.740000
0 1975.075269 331.701000
0 1975.077957 331.039000
0 1975.080645 330.951000
0 1975.083333 330.794000
0 1975.086310 330.961000
0 1975.089286 330.647000
0 1975.092262 331.670000
0 1975.095238 331.629000
0 1975.098214 331.860000
0 1975.101190 331.713000
0 1975.104167 331.578000
0 1975.107143 331.635000
0 1975.110119 331.055000
0 1975.113095 331.130000
0 1975.116071 330.840000
0 1975.119048 331.020000
0 1975.122024 331.029000
0 1975.125000 330.973000
0 1975.127976 331.040000
0 1975.130952 331.424000
0 1975.133929 331.227000
0 1975.136905 331.551000
0 1975.139881 331.498000
0 1975.142857 331.412000
0 1975.145833 331.721000
0 1975.148810 332.188000
0 1975.151786 332.001000
0 1975.154762 331.953000
0 1975.157738 331.812000
0 1975.160714 331.731000
